gene_id	gene_type	gene_name	level
ENSG00000162231.9	protein_coding	NXF1	level 1
ENSG00000162236.7	protein_coding	STX5	level 2
ENSG00000269463.1	sense_intronic	RP11-727F15.13	level 2
ENSG00000252361.1	snRNA	RNU6-118P	level 3
ENSG00000264442.1	misc_RNA	RN7SL119P	level 3
ENSG00000256690.1	antisense	RP11-727F15.9	level 2
ENSG00000133316.11	protein_coding	WDR74	level 1
ENSG00000222328.1	snRNA	RNU2-2P	level 3
ENSG00000255717.2	processed_transcript	SNHG1	level 2
ENSG00000168003.12	protein_coding	SLC3A2	level 1
ENSG00000168539.3	protein_coding	CHRM1	level 2
ENSG00000257002.1	antisense	AP000438.2	level 2
ENSG00000241082.2	misc_RNA	RN7SL259P	level 3
ENSG00000197901.7	protein_coding	SLC22A6	level 2
ENSG00000149452.11	protein_coding	SLC22A8	level 2
ENSG00000256041.1	pseudogene	RP11-959F10.4	level 1
ENSG00000253547.2	pseudogene	RP11-959F10.5	level 1
ENSG00000197658.5	protein_coding	SLC22A24	level 1
ENSG00000239924.1	pseudogene	RPL29P22	level 1
ENSG00000184999.7	protein_coding	SLC22A10	level 2
ENSG00000196600.8	protein_coding	SLC22A25	level 2
ENSG00000256863.1	pseudogene	RP11-959F10.6	level 2
ENSG00000256847.1	pseudogene	CTD-3110P2.2	level 1
ENSG00000256181.1	pseudogene	AP000438.4	level 2
ENSG00000149742.5	protein_coding	SLC22A9	level 2
ENSG00000168004.5	protein_coding	HRASLS5	level 1
ENSG00000133317.10	protein_coding	LGALS12	level 2
ENSG00000133321.6	protein_coding	RARRES3	level 2
ENSG00000133328.3	protein_coding	HRASLS2	level 2
ENSG00000176485.6	protein_coding	PLA2G16	level 2
ENSG00000203520.3	antisense	RP11-697H9.3	level 2
ENSG00000184743.8	protein_coding	ATL3	level 1
ENSG00000270269.1	pseudogene	RP11-697H9.4	level 1
ENSG00000256789.1	antisense	RP11-697H9.2	level 2
ENSG00000133318.9	protein_coding	RTN3	level 1
ENSG00000271100.1	pseudogene	RP11-697H9.5	level 1
ENSG00000188070.8	lincRNA	C11orf95	level 2
ENSG00000255651.2	lincRNA	RP11-466C23.4	level 2
ENSG00000264519.1	misc_RNA	RN7SL596P	level 3
ENSG00000168005.4	protein_coding	C11orf84	level 2
ENSG00000256280.1	pseudogene	RP11-466C23.5	level 1
ENSG00000072518.16	protein_coding	MARK2	level 1
ENSG00000202089.1	snRNA	RNU6-1306P	level 3
ENSG00000167771.5	protein_coding	RCOR2	level 2
ENSG00000110583.8	protein_coding	NAA40	level 1
ENSG00000207200.1	snRNA	RNU6-45P	level 3
ENSG00000176340.3	protein_coding	COX8A	level 2
ENSG00000256100.1	protein_coding	AP000721.4	level 2
ENSG00000167770.7	protein_coding	OTUB1	level 2
ENSG00000133315.6	protein_coding	MACROD1	level 2
ENSG00000256824.1	antisense	RP11-21A7A.2	level 2
ENSG00000256481.1	antisense	RP11-21A7A.4	level 2
ENSG00000126500.3	protein_coding	FLRT1	level 2
ENSG00000256341.1	antisense	RP11-21A7A.3	level 2
ENSG00000168439.12	protein_coding	STIP1	level 1
ENSG00000149781.8	protein_coding	FERMT3	level 1
ENSG00000149743.9	protein_coding	TRPT1	level 2
ENSG00000149761.4	protein_coding	NUDT22	level 1
ENSG00000256116.1	antisense	RP11-783K16.14	level 1
ENSG00000110011.9	protein_coding	DNAJC4	level 1
ENSG00000173511.5	protein_coding	VEGFB	level 2
ENSG00000173486.8	protein_coding	FKBP2	level 2
ENSG00000173457.6	protein_coding	PPP1R14B	level 1
ENSG00000256940.1	antisense	RP11-783K16.5	level 2
ENSG00000257086.1	lincRNA	RP11-783K16.13	level 2
ENSG00000149782.7	protein_coding	PLCB3	level 2
ENSG00000002330.9	protein_coding	BAD	level 1
ENSG00000173264.9	protein_coding	GPR137	level 1
ENSG00000182450.8	protein_coding	KCNK4	level 2
ENSG00000257069.1	processed_transcript	RP11-783K16.10	level 2
ENSG00000207024.1	misc_RNA	Y_RNA	level 3
ENSG00000219435.3	protein_coding	TEX40	level 2
ENSG00000173153.9	protein_coding	ESRRA	level 2
ENSG00000173113.2	protein_coding	TRMT112	level 2
ENSG00000126432.9	protein_coding	PRDX5	level 2
ENSG00000236935.1	antisense	AP003774.1	level 2
ENSG00000168071.17	protein_coding	CCDC88B	level 2
ENSG00000162302.8	protein_coding	RPS6KA4	level 2
ENSG00000221273.1	miRNA	MIR1237	level 3
ENSG00000231680.1	lincRNA	AP003774.6	level 1
ENSG00000231492.2	lincRNA	AP003774.5	level 2
ENSG00000181908.4	protein_coding	AP003774.4	level 1
ENSG00000232500.1	lincRNA	AP005273.1	level 1
ENSG00000237363.1	pseudogene	AP006288.1	level 2
ENSG00000168065.11	protein_coding	SLC22A11	level 1
ENSG00000197891.7	protein_coding	SLC22A12	level 1
ENSG00000110076.14	protein_coding	NRXN2	level 2
ENSG00000237410.1	antisense	AP001092.4	level 1
ENSG00000068831.14	protein_coding	RASGRP2	level 2
ENSG00000068976.9	protein_coding	PYGM	level 2
ENSG00000168066.16	protein_coding	SF1	level 1
ENSG00000269038.1	lincRNA	AP001462.6	level 2
ENSG00000269290.1	lincRNA	RP11-869B15.1	level 2
ENSG00000168067.7	protein_coding	MAP4K2	level 2
ENSG00000133895.10	protein_coding	MEN1	level 1
ENSG00000171219.8	protein_coding	CDC42BPG	level 2
ENSG00000110047.13	protein_coding	EHD1	level 1
ENSG00000230835.1	pseudogene	AP001187.11	level 1
ENSG00000203400.3	pseudogene	AP001187.1	level 3
ENSG00000267804.1	lincRNA	RP11-665N17.4	level 2
ENSG00000207648.1	miRNA	MIR192	level 3
ENSG00000229719.2	lincRNA	MIR194-2	level 2
ENSG00000110046.8	protein_coding	ATG2A	level 2
ENSG00000068971.9	protein_coding	PPP2R5B	level 1
ENSG00000149735.2	protein_coding	GPHA2	level 2
ENSG00000168070.7	protein_coding	C11orf85	level 1
ENSG00000168062.5	protein_coding	BATF2	level 1
ENSG00000213465.3	protein_coding	ARL2	level 2
ENSG00000273003.1	protein_coding	RP11-399J13.3	level 2
ENSG00000270775.1	pseudogene	AP000436.4	level 1
ENSG00000110025.8	protein_coding	SNX15	level 1
ENSG00000168061.9	protein_coding	SAC3D1	level 1
ENSG00000168060.10	protein_coding	NAALADL1	level 1
ENSG00000266123.1	misc_RNA	RN7SL114P	level 3
ENSG00000146670.5	protein_coding	CDCA5	level 2
ENSG00000162300.7	protein_coding	ZFPL1	level 1
ENSG00000187066.4	protein_coding	AP003068.6	level 1
ENSG00000149823.3	protein_coding	VPS51	level 1
ENSG00000254501.1	antisense	AP003068.9	level 1
ENSG00000149809.10	protein_coding	TM7SF2	level 2
ENSG00000174276.5	protein_coding	ZNHIT2	level 2
ENSG00000255173.1	antisense	AP003068.12	level 2
ENSG00000149806.6	protein_coding	FAU	level 2
ENSG00000162298.12	protein_coding	SYVN1	level 2
ENSG00000149792.4	protein_coding	MRPL49	level 1
ENSG00000254455.1	pseudogene	HIGD1AP10	level 1
ENSG00000222477.1	snRNA	RNU2-23P	level 3
ENSG00000255058.1	pseudogene	AP003068.17	level 1
ENSG00000204710.2	protein_coding	SPDYC	level 2
ENSG00000255200.1	pseudogene	AP003068.18	level 1
ENSG00000249251.1	pseudogene	PGAM1P8	level 1
ENSG00000254614.1	protein_coding	AP003068.23	level 2
ENSG00000014216.11	protein_coding	CAPN1	level 2
ENSG00000197847.8	pseudogene	SLC22A20	level 2
ENSG00000014138.4	protein_coding	POLA2	level 1
ENSG00000149798.3	protein_coding	CDC42EP2	level 2
ENSG00000133884.5	protein_coding	DPF2	level 1
ENSG00000173825.6	protein_coding	TIGD3	level 2
ENSG00000255478.1	antisense	RP11-867O8.5	level 2
ENSG00000162241.8	protein_coding	SLC25A45	level 2
ENSG00000126391.9	protein_coding	FRMD8	level 2
ENSG00000245532.4	lincRNA	NEAT1	level 1
ENSG00000173727.7	protein_coding	AP000769.1	level 3
ENSG00000251562.3	lincRNA	MALAT1	level 2
ENSG00000270117.1	lincRNA	AP000769.7	level 2
ENSG00000270526.1	pseudogene	AP000769.8	level 1
ENSG00000142186.12	protein_coding	SCYL1	level 2
ENSG00000168056.10	protein_coding	LTBP3	level 1
ENSG00000260233.2	antisense	SSSCA1-AS1	level 2
ENSG00000173465.3	protein_coding	SSSCA1	level 1
ENSG00000176973.7	protein_coding	FAM89B	level 2
ENSG00000173442.7	protein_coding	EHBP1L1	level 2
ENSG00000269018.1	protein_coding	AP001362.1	level 3
ENSG00000173338.8	protein_coding	KCNK7	level 2
ENSG00000173327.3	protein_coding	MAP3K11	level 1
ENSG00000197136.4	protein_coding	PCNXL3	level 1
ENSG00000266041.1	miRNA	MIR4690	level 3
ENSG00000213445.4	protein_coding	SIPA1	level 1
ENSG00000265874.1	miRNA	MIR4489	level 3
ENSG00000173039.14	protein_coding	RELA	level 2
ENSG00000239356.2	misc_RNA	RN7SL309P	level 3
ENSG00000172977.8	protein_coding	KAT5	level 2
ENSG00000172922.4	protein_coding	RNASEH2C	level 2
ENSG00000214659.4	pseudogene	KRT8P26	level 1
ENSG00000255557.1	lincRNA	RP11-770G2.2	level 1
ENSG00000254470.2	protein_coding	AP5B1	level 2
ENSG00000175827.2	pseudogene	AP001266.1	level 3
ENSG00000172818.5	protein_coding	OVOL1	level 2
ENSG00000255120.1	antisense	RP11-770G2.4	level 2
ENSG00000255404.1	antisense	RP11-770G2.5	level 1
ENSG00000172757.8	protein_coding	CFL1	level 1
ENSG00000172803.13	protein_coding	SNX32	level 1
ENSG00000172732.7	protein_coding	MUS81	level 1
ENSG00000172638.8	protein_coding	EFEMP2	level 1
ENSG00000172543.3	protein_coding	CTSW	level 2
ENSG00000172500.8	protein_coding	FIBP	level 2
ENSG00000175602.2	protein_coding	CCDC85B	level 2
ENSG00000175592.4	protein_coding	FOSL1	level 1
ENSG00000175573.6	protein_coding	C11orf68	level 2
ENSG00000175550.3	protein_coding	DRAP1	level 2
ENSG00000175513.5	polymorphic_pseudogene	TSGA10IP	level 2
ENSG00000175467.10	protein_coding	SART1	level 2
ENSG00000254867.1	pseudogene	RP11-1167A19.6	level 1
ENSG00000175376.4	protein_coding	EIF1AD	level 1
ENSG00000175334.3	protein_coding	BANF1	level 2
ENSG00000175315.2	protein_coding	CST6	level 2
ENSG00000175294.5	protein_coding	CATSPER1	level 2
ENSG00000175229.6	protein_coding	GAL3ST3	level 2
ENSG00000087365.10	protein_coding	SF3B2	level 1
ENSG00000238752.1	snoRNA	snoU13	level 3
ENSG00000255038.1	protein_coding	RP11-1167A19.2	level 1
ENSG00000175115.7	protein_coding	PACS1	level 1
ENSG00000238763.1	snoRNA	snoU13	level 3
ENSG00000255320.1	antisense	RP11-755F10.1	level 2
ENSG00000174996.7	protein_coding	KLC2	level 2
ENSG00000254461.1	antisense	RP11-755F10.3	level 1
ENSG00000254855.1	antisense	RP11-867G23.1	level 2
ENSG00000254762.1	antisense	RP11-867G23.2	level 2
ENSG00000174903.10	protein_coding	RAB1B	level 2
ENSG00000245156.1	lincRNA	RP11-867G23.3	level 2
ENSG00000254452.1	antisense	RP11-867G23.4	level 2
ENSG00000174871.6	protein_coding	CNIH2	level 2
ENSG00000174851.10	protein_coding	YIF1A	level 1
ENSG00000179292.4	protein_coding	TMEM151A	level 2
ENSG00000254458.1	antisense	RP11-867G23.13	level 2
ENSG00000174807.3	protein_coding	CD248	level 2
ENSG00000174791.6	protein_coding	RIN1	level 1
ENSG00000254756.1	antisense	RP11-867G23.12	level 1
ENSG00000174744.9	protein_coding	BRMS1	level 2
ENSG00000174684.6	protein_coding	B3GNT1	level 2
ENSG00000255468.2	protein_coding	RP11-867G23.8	level 1
ENSG00000174669.7	protein_coding	SLC29A2	level 2
ENSG00000254736.1	pseudogene	RP11-867G23.9	level 1
ENSG00000202317.1	snRNA	RNU1-84P	level 3
ENSG00000254510.1	processed_transcript	RP11-867G23.10	level 2
ENSG00000174576.4	protein_coding	NPAS4	level 2
ENSG00000201733.1	snoRNA	SNORA43	level 3
ENSG00000174547.9	protein_coding	MRPL11	level 1
ENSG00000254596.1	pseudogene	CTD-3074O7.7	level 1
ENSG00000174516.10	protein_coding	PELI3	level 1
ENSG00000255517.2	antisense	CTD-3074O7.5	level 1
ENSG00000254986.3	protein_coding	DPP3	level 1
ENSG00000256349.1	protein_coding	CTD-3074O7.11	level 2
ENSG00000174483.15	protein_coding	BBS1	level 1
ENSG00000174165.3	protein_coding	ZDHHC24	level 1
ENSG00000269990.1	lincRNA	CTD-3074O7.12	level 2
ENSG00000248746.1	polymorphic_pseudogene	ACTN3	level 2
ENSG00000250105.1	lincRNA	CTD-3074O7.2	level 1
ENSG00000174080.6	protein_coding	CTSF	level 2
ENSG00000182791.3	protein_coding	CCDC87	level 2
ENSG00000173992.4	protein_coding	CCS	level 2
ENSG00000199325.1	snRNA	RNU4-39P	level 3
ENSG00000239306.4	protein_coding	RBM14	level 1
ENSG00000173933.15	protein_coding	RBM4	level 1
ENSG00000248643.5	protein_coding	RBM14-RBM4	level 1
ENSG00000173914.7	protein_coding	RBM4B	level 1
ENSG00000258297.1	antisense	RP11-658F2.8	level 2
ENSG00000173898.7	protein_coding	SPTBN2	level 2
ENSG00000239553.2	misc_RNA	RN7SL12P	level 3
ENSG00000173715.11	protein_coding	C11orf80	level 2
ENSG00000213409.4	pseudogene	RP11-658F2.3	level 1
ENSG00000254984.1	pseudogene	FTLP6	level 2
ENSG00000173653.3	protein_coding	RCE1	level 2
ENSG00000173599.9	protein_coding	PC	level 2
ENSG00000173621.8	protein_coding	LRFN4	level 1
ENSG00000239099.1	snRNA	RNU7-23P	level 3
ENSG00000266423.1	miRNA	MIR3163	level 3
ENSG00000173237.4	protein_coding	C11orf86	level 2
ENSG00000252709.1	snoRNA	U3	level 3
ENSG00000173227.9	protein_coding	SYT12	level 2
ENSG00000173156.2	protein_coding	RHOD	level 1
ENSG00000173120.10	protein_coding	KDM2A	level 1
ENSG00000179038.7	protein_coding	AP001885.1	level 3
ENSG00000238892.1	snoRNA	snoU13	level 3
ENSG00000173020.6	protein_coding	ADRBK1	level 2
ENSG00000172932.10	protein_coding	ANKRD13D	level 2
ENSG00000172830.8	protein_coding	SSH3	level 2
ENSG00000175482.4	protein_coding	POLD4	level 1
ENSG00000256514.1	processed_transcript	AP003419.11	level 2
ENSG00000201684.1	misc_RNA	RN7SKP239	level 3
ENSG00000175505.9	protein_coding	CLCF1	level 2
ENSG00000172613.3	protein_coding	RAD9A	level 2
ENSG00000253024.1	snRNA	RNU6-1238P	level 3
ENSG00000172531.10	protein_coding	PPP1CA	level 2
ENSG00000175463.7	protein_coding	TBC1D10C	level 2
ENSG00000172508.6	protein_coding	CARNS1	level 2
ENSG00000175634.10	protein_coding	RPS6KB2	level 1
ENSG00000255949.1	antisense	AP003419.16	level 1
ENSG00000213402.2	protein_coding	PTPRCAP	level 2
ENSG00000172725.9	protein_coding	CORO1B	level 2
ENSG00000175514.2	protein_coding	GPR152	level 2
ENSG00000175544.9	protein_coding	CABP4	level 2
ENSG00000269913.1	lincRNA	CTC-1337H24.1	level 2
ENSG00000270169.1	lincRNA	CTC-1337H24.2	level 2
ENSG00000172663.4	protein_coding	TMEM134	level 2
ENSG00000110711.5	protein_coding	AIP	level 1
ENSG00000110697.8	protein_coding	PITPNM1	level 1
ENSG00000167797.3	protein_coding	CDK2AP2	level 2
ENSG00000167791.7	protein_coding	CABP2	level 2
ENSG00000244152.2	misc_RNA	RN7SL59P	level 3
ENSG00000084207.11	protein_coding	GSTP1	level 2
ENSG00000184224.3	protein_coding	C11orf72	level 2
ENSG00000255119.1	antisense	RP11-655M14.12	level 1
ENSG00000167792.7	protein_coding	NDUFV1	level 1
ENSG00000231793.4	pseudogene	DOC2GP	level 2
ENSG00000255318.1	lincRNA	RP11-655M14.13	level 2
ENSG00000167799.5	protein_coding	NUDT8	level 2
ENSG00000167800.9	protein_coding	TBX10	level 2
ENSG00000132744.3	protein_coding	ACY3	level 1
ENSG00000227834.1	pseudogene	AP003385.2	level 2
ENSG00000132746.10	protein_coding	ALDH3B2	level 1
ENSG00000239559.2	pseudogene	RPL37P2	level 1
ENSG00000184795.9	pseudogene	UNC93B5	level 2
ENSG00000235855.3	pseudogene	RP11-655M14.6	level 2
ENSG00000266451.1	miRNA	AP003385.1	level 3
ENSG00000254447.1	pseudogene	OR7E11P	level 2
ENSG00000254883.1	pseudogene	RP11-655M14.14	level 2
ENSG00000255147.1	pseudogene	RP11-655M14.4	level 2
ENSG00000227620.4	pseudogene	ALG1L8P	level 2
ENSG00000160172.6	pseudogene	FAM86C2P	level 2
ENSG00000254792.1	pseudogene	RP11-119D9.4	level 2
ENSG00000251637.2	lincRNA	RP11-119D9.1	level 1
ENSG00000206587.1	snRNA	RNU6-46P	level 3
ENSG00000243672.1	pseudogene	RPS3AP40	level 1
ENSG00000221553.1	miRNA	AC004924.1	level 3
ENSG00000254610.1	lincRNA	RP5-903G2.2	level 1
ENSG00000254850.2	pseudogene	RP5-901A4.4	level 1
ENSG00000255230.1	pseudogene	RP5-901A4.5	level 1
ENSG00000255554.1	pseudogene	OR7E1P	level 2
ENSG00000110057.3	protein_coding	UNC93B1	level 1
ENSG00000006534.11	protein_coding	ALDH3B1	level 2
ENSG00000255306.1	antisense	RP5-901A4.1	level 2
ENSG00000110717.6	protein_coding	NDUFS8	level 1
ENSG00000266737.1	miRNA	MIR4691	level 3
ENSG00000110719.5	protein_coding	TCIRG1	level 1
ENSG00000255031.1	antisense	RP11-802E16.3	level 1
ENSG00000110721.7	protein_coding	CHKA	level 1
ENSG00000255236.2	antisense	CTD-2655K5.1	level 1
ENSG00000110066.10	protein_coding	SUV420H1	level 1
ENSG00000171067.6	protein_coding	C11orf24	level 1
ENSG00000162337.7	protein_coding	LRP5	level 1
ENSG00000110075.10	protein_coding	PPP6R3	level 1
ENSG00000254856.1	pseudogene	NDUFA3P2	level 1
ENSG00000222339.1	miRNA	AP000807.2	level 3
ENSG00000212093.1	miRNA	AP000807.1	level 3
ENSG00000260808.1	lincRNA	CTD-2007L18.5	level 2
ENSG00000266854.1	miRNA	AP003096.1	level 3
ENSG00000069482.6	protein_coding	GAL	level 2
ENSG00000132749.6	protein_coding	MTL5	level 1
ENSG00000110090.8	protein_coding	CPT1A	level 1
ENSG00000250508.1	lincRNA	RP11-757G1.6	level 2
ENSG00000197345.8	protein_coding	MRPL21	level 2
ENSG00000132740.4	protein_coding	IGHMBP2	level 1
ENSG00000255741.1	antisense	RP11-757G1.5	level 2
ENSG00000172938.3	protein_coding	MRGPRD	level 2
ENSG00000261625.1	sense_overlapping	RP11-554A11.4	level 2
ENSG00000261276.1	antisense	RP11-554A11.5	level 2
ENSG00000172935.8	protein_coding	MRGPRF	level 2
ENSG00000256508.2	antisense	RP11-554A11.6	level 2
ENSG00000162341.11	protein_coding	TPCN2	level 1
ENSG00000265539.1	miRNA	MIR3164	level 3
ENSG00000260895.1	lincRNA	RP11-554A11.7	level 2
ENSG00000261070.1	lincRNA	RP11-554A11.8	level 2
ENSG00000259799.1	antisense	RP11-554A11.9	level 2
ENSG00000172927.3	protein_coding	MYEOV	level 2
ENSG00000213275.2	pseudogene	IFITM9P	level 1
ENSG00000260877.1	lincRNA	RP11-211G23.2	level 2
ENSG00000259854.1	lincRNA	RP11-211G23.1	level 2
ENSG00000255980.1	lincRNA	AP000439.1	level 2
ENSG00000255606.1	lincRNA	AP000439.2	level 2
ENSG00000261347.1	lincRNA	AP000439.5	level 2
ENSG00000255774.1	lincRNA	AP000439.3	level 2
ENSG00000110092.3	protein_coding	CCND1	level 1
ENSG00000149716.8	protein_coding	ORAOV1	level 1
ENSG00000162344.3	protein_coding	FGF19	level 2
ENSG00000256441.1	pseudogene	RP11-300I6.5	level 1
ENSG00000268351.1	protein_coding	AP001888.1	level 3
ENSG00000075388.2	protein_coding	FGF4	level 2
ENSG00000186895.2	protein_coding	FGF3	level 2
ENSG00000255191.1	lincRNA	RP11-626H12.1	level 1
ENSG00000254605.1	lincRNA	RP11-626H12.2	level 1
ENSG00000248844.2	lincRNA	RP11-626H12.3	level 2
ENSG00000254417.1	antisense	ANO1-AS2	level 2
ENSG00000202070.1	snRNA	RNU6-1175P	level 3
ENSG00000131620.13	protein_coding	ANO1	level 1
ENSG00000255143.1	sense_overlapping	RP11-805J14.3	level 2
ENSG00000254902.1	antisense	ANO1-AS1	level 2
ENSG00000168040.4	protein_coding	FADD	level 2
ENSG00000254721.1	antisense	RP11-805J14.5	level 2
ENSG00000131626.11	protein_coding	PPFIA1	level 1
ENSG00000255329.1	pseudogene	H2AFZP4	level 1
ENSG00000254604.1	antisense	AP000487.6	level 2
ENSG00000221333.1	miRNA	MIR548K	level 3
ENSG00000254484.1	sense_intronic	CTA-797E19.1	level 1
ENSG00000255539.1	antisense	CTA-797E19.2	level 2
ENSG00000254495.1	antisense	AP000487.4	level 2
ENSG00000246889.2	antisense	AP000487.5	level 1
ENSG00000085733.11	protein_coding	CTTN	level 1
ENSG00000162105.12	protein_coding	SHANK2	level 1
ENSG00000227726.1	sense_intronic	AP001271.3	level 2
ENSG00000226627.1	antisense	SHANK2-AS1	level 1
ENSG00000236262.1	antisense	SHANK2-AS2	level 1
ENSG00000207196.1	misc_RNA	Y_RNA	level 3
ENSG00000171671.6	antisense	SHANK2-AS3	level 2
ENSG00000263744.1	miRNA	MIR3664	level 3
ENSG00000172900.7	pseudogene	AP002387.1	level 2
ENSG00000172893.11	protein_coding	DHCR7	level 1
ENSG00000254682.1	antisense	RP11-660L16.2	level 1
ENSG00000172890.7	protein_coding	NADSYN1	level 2
ENSG00000254924.2	pseudogene	RP11-684B2.3	level 1
ENSG00000244411.2	protein_coding	KRTAP5-7	level 2
ENSG00000241233.1	protein_coding	KRTAP5-8	level 2
ENSG00000254997.2	protein_coding	KRTAP5-9	level 2
ENSG00000204572.5	protein_coding	KRTAP5-10	level 2
ENSG00000248903.1	pseudogene	AP000867.14	level 2
ENSG00000249387.1	pseudogene	KRTAP5-14P	level 2
ENSG00000204571.4	protein_coding	KRTAP5-11	level 2
ENSG00000187811.3	protein_coding	AP000867.1	level 3
ENSG00000184055.4	pseudogene	OR7E87P	level 1
ENSG00000255562.2	pseudogene	UNC93B6	level 2
ENSG00000255261.1	pseudogene	OR7E4P	level 2
ENSG00000255415.1	pseudogene	RP11-684B2.5	level 1
ENSG00000221458.1	miRNA	AP003498.1	level 3
ENSG00000239481.1	pseudogene	RPS3AP41	level 1
ENSG00000254805.1	pseudogene	RP11-167J8.4	level 2
ENSG00000254972.1	lincRNA	RP11-167J8.3	level 2
ENSG00000223235.1	miRNA	AP003498.2	level 3
ENSG00000255319.1	pseudogene	ENPP7P8	level 2
ENSG00000158483.11	protein_coding	FAM86C1	level 1
ENSG00000248671.3	processed_transcript	CTD-2313N18.5	level 2
ENSG00000254978.2	pseudogene	ALG1L9P	level 2
ENSG00000264091.1	miRNA	AP002495.1	level 3
ENSG00000214534.4	pseudogene	ZNF705E	level 2
ENSG00000184276.2	protein_coding	DEFB108B	level 2
ENSG00000252902.1	rRNA	RNA5SP342	level 3
ENSG00000255157.1	pseudogene	CTD-2313N18.8	level 2
ENSG00000254469.3	protein_coding	RP11-849H4.2	level 1
ENSG00000225805.3	pseudogene	CTD-2313N18.7	level 2
ENSG00000228915.3	pseudogene	OR7E128P	level 2
ENSG00000254593.1	pseudogene	OR7E126P	level 2
ENSG00000266859.1	miRNA	AP000719.1	level 3
ENSG00000137522.13	protein_coding	RNF121	level 1
ENSG00000255296.1	pseudogene	RP11-757C15.4	level 1
ENSG00000137496.13	protein_coding	IL18BP	level 2
ENSG00000137497.13	protein_coding	NUMA1	level 2
ENSG00000251143.1	antisense	RP11-849H4.4	level 2
ENSG00000206783.1	snRNA	RNU6-292P	level 3
ENSG00000263742.1	miRNA	MIR3165	level 3
ENSG00000212089.1	miRNA	AP002490.1	level 3
ENSG00000184154.8	protein_coding	LRTOMT	level 1
ENSG00000149357.5	protein_coding	LAMTOR1	level 1
ENSG00000238768.1	snoRNA	snoU13	level 3
ENSG00000110200.4	protein_coding	ANAPC15	level 2
ENSG00000110203.4	protein_coding	FOLR3	level 2
ENSG00000257075.1	pseudogene	RPEP6	level 1
ENSG00000256518.2	pseudogene	RP11-807H22.5	level 2
ENSG00000204971.3	antisense	RP11-807H22.7	level 1
ENSG00000255860.2	pseudogene	RP11-807H22.6	level 2
ENSG00000110195.7	protein_coding	FOLR1	level 2
ENSG00000165457.9	protein_coding	FOLR2	level 1
ENSG00000165458.9	protein_coding	INPPL1	level 1
ENSG00000165462.5	protein_coding	PHOX2A	level 2
ENSG00000228286.2	pseudogene	AP000593.5	level 1
ENSG00000213365.3	pseudogene	AP000593.6	level 2
ENSG00000162129.8	protein_coding	CLPB	level 2
ENSG00000255843.1	antisense	AP000593.7	level 1
ENSG00000256739.1	antisense	RP11-45F15.1	level 1
ENSG00000255672.1	antisense	RP11-45F15.2	level 1
ENSG00000256403.1	antisense	RP11-7N14.1	level 2
ENSG00000237408.1	pseudogene	AP005019.3	level 2
ENSG00000238048.1	pseudogene	AP005019.4	level 2
ENSG00000227467.3	lincRNA	RP11-169D4.1	level 2
ENSG00000186642.11	protein_coding	PDE2A	level 2
ENSG00000256633.1	antisense	RP11-169D4.2	level 1
ENSG00000272036.1	miRNA	MIR139	level 3
ENSG00000251919.1	snRNA	RNU7-105P	level 3
ENSG00000255808.1	antisense	RP11-31L22.3	level 2
